unified_sample_key	branch	original_sample_id	sample_name_if_available	raw_file_name_if_available	raw_file_path_if_available	branch_cluster_label	source_assignment_file	mapping_status	notes
79	Branch_B	79	91bd0932-0312-404f-b836-c1ab7f9e2cf3	91bd0932-0312-404f-b836-c1ab7f9e2cf3.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/91bd0932-0312-404f-b836-c1ab7f9e2cf3.rna_seq.augmented_star_gene_counts.tsv	3	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
80	Branch_B	80	7d1ba30d-6d00-479f-8ae9-f818c56ba9c5	7d1ba30d-6d00-479f-8ae9-f818c56ba9c5.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/7d1ba30d-6d00-479f-8ae9-f818c56ba9c5.rna_seq.augmented_star_gene_counts.tsv	1	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
81	Branch_B	81	77405f24-ebc0-45be-9beb-ac81ed1936d5	77405f24-ebc0-45be-9beb-ac81ed1936d5.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/77405f24-ebc0-45be-9beb-ac81ed1936d5.rna_seq.augmented_star_gene_counts.tsv	2	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
82	Branch_B	82	3e80fb1c-1d29-45c9-9e02-995c33c70b9c	3e80fb1c-1d29-45c9-9e02-995c33c70b9c.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/3e80fb1c-1d29-45c9-9e02-995c33c70b9c.rna_seq.augmented_star_gene_counts.tsv	0	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
83	Branch_B	83	0257f378-cf6a-42f2-9cb1-0d10b4ca1b9a	0257f378-cf6a-42f2-9cb1-0d10b4ca1b9a.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/0257f378-cf6a-42f2-9cb1-0d10b4ca1b9a.rna_seq.augmented_star_gene_counts.tsv	0	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
84	Branch_B	84	e013dfab-0f14-496c-98ff-4079c877aaf7	e013dfab-0f14-496c-98ff-4079c877aaf7.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/e013dfab-0f14-496c-98ff-4079c877aaf7.rna_seq.augmented_star_gene_counts.tsv	0	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
85	Branch_B	85	9fefe100-9765-4b8a-8468-51df066f0f0c	9fefe100-9765-4b8a-8468-51df066f0f0c.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/9fefe100-9765-4b8a-8468-51df066f0f0c.rna_seq.augmented_star_gene_counts.tsv	3	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
86	Branch_B	86	e8c1b868-8139-4831-9c66-32f22d556f29	e8c1b868-8139-4831-9c66-32f22d556f29.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/e8c1b868-8139-4831-9c66-32f22d556f29.rna_seq.augmented_star_gene_counts.tsv	1	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
87	Branch_B	87	55e09827-cf4f-4286-84cc-2b2da280266e	55e09827-cf4f-4286-84cc-2b2da280266e.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/55e09827-cf4f-4286-84cc-2b2da280266e.rna_seq.augmented_star_gene_counts.tsv	2	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
88	Branch_B	88	bc80aba0-0e0f-4177-85ca-73be517be7b0	bc80aba0-0e0f-4177-85ca-73be517be7b0.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/bc80aba0-0e0f-4177-85ca-73be517be7b0.rna_seq.augmented_star_gene_counts.tsv	1	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
89	Branch_B	89	d7f50a7e-b1e9-47ea-b33a-856964b813f7	d7f50a7e-b1e9-47ea-b33a-856964b813f7.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/d7f50a7e-b1e9-47ea-b33a-856964b813f7.rna_seq.augmented_star_gene_counts.tsv	1	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
90	Branch_B	90	a6df72e4-5522-4711-8255-c9d6ff860f40	a6df72e4-5522-4711-8255-c9d6ff860f40.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/a6df72e4-5522-4711-8255-c9d6ff860f40.rna_seq.augmented_star_gene_counts.tsv	0	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
91	Branch_B	91	764dcbc1-1611-486e-bf1d-8a43ede692f7	764dcbc1-1611-486e-bf1d-8a43ede692f7.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/764dcbc1-1611-486e-bf1d-8a43ede692f7.rna_seq.augmented_star_gene_counts.tsv	0	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
92	Branch_B	92	f16d9348-2781-4518-a34a-fbfcc18e1f7b	f16d9348-2781-4518-a34a-fbfcc18e1f7b.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/f16d9348-2781-4518-a34a-fbfcc18e1f7b.rna_seq.augmented_star_gene_counts.tsv	0	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
93	Branch_B	93	87ee4cad-86d3-4b6b-952d-d565247b9a1e	87ee4cad-86d3-4b6b-952d-d565247b9a1e.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/87ee4cad-86d3-4b6b-952d-d565247b9a1e.rna_seq.augmented_star_gene_counts.tsv	2	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
94	Branch_B	94	8a3d5786-f5fe-4c3b-9a58-23a3a0bfa6d4	8a3d5786-f5fe-4c3b-9a58-23a3a0bfa6d4.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/8a3d5786-f5fe-4c3b-9a58-23a3a0bfa6d4.rna_seq.augmented_star_gene_counts.tsv	0	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
95	Branch_B	95	b21a2a30-3ff8-482f-add4-f4eea1204b87	b21a2a30-3ff8-482f-add4-f4eea1204b87.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/b21a2a30-3ff8-482f-add4-f4eea1204b87.rna_seq.augmented_star_gene_counts.tsv	2	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
96	Branch_B	96	7775f83b-5a91-4ced-83dd-c6c419c110ab	7775f83b-5a91-4ced-83dd-c6c419c110ab.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/7775f83b-5a91-4ced-83dd-c6c419c110ab.rna_seq.augmented_star_gene_counts.tsv	0	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
97	Branch_B	97	f2bb28ee-ca66-4ca1-8e51-8aeb92084931	f2bb28ee-ca66-4ca1-8e51-8aeb92084931.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/f2bb28ee-ca66-4ca1-8e51-8aeb92084931.rna_seq.augmented_star_gene_counts.tsv	0	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
98	Branch_B	98	0c6b79d0-47aa-4c14-8ec5-bdbfe0faa29d	0c6b79d0-47aa-4c14-8ec5-bdbfe0faa29d.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/0c6b79d0-47aa-4c14-8ec5-bdbfe0faa29d.rna_seq.augmented_star_gene_counts.tsv	3	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
99	Branch_B	99	7164752e-f3af-4ff9-aa7b-a96dc10f58ab	7164752e-f3af-4ff9-aa7b-a96dc10f58ab.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/7164752e-f3af-4ff9-aa7b-a96dc10f58ab.rna_seq.augmented_star_gene_counts.tsv	1	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
100	Branch_B	100	ec1ada4a-34c5-4d5f-a75f-25fc45d05a28	ec1ada4a-34c5-4d5f-a75f-25fc45d05a28.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/ec1ada4a-34c5-4d5f-a75f-25fc45d05a28.rna_seq.augmented_star_gene_counts.tsv	3	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
101	Branch_B	101	4906506c-0236-4a3f-93b0-300384bd324d	4906506c-0236-4a3f-93b0-300384bd324d.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/4906506c-0236-4a3f-93b0-300384bd324d.rna_seq.augmented_star_gene_counts.tsv	2	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
102	Branch_B	102	3dd357c6-9e04-4f73-ae88-18143988e383	3dd357c6-9e04-4f73-ae88-18143988e383.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/3dd357c6-9e04-4f73-ae88-18143988e383.rna_seq.augmented_star_gene_counts.tsv	1	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
103	Branch_B	103	954911a5-d0a0-42bb-842c-1dbd9ee60c6c	954911a5-d0a0-42bb-842c-1dbd9ee60c6c.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/954911a5-d0a0-42bb-842c-1dbd9ee60c6c.rna_seq.augmented_star_gene_counts.tsv	1	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
104	Branch_B	104	7127a123-4f5b-4fab-b1fe-deeb790fedd3	7127a123-4f5b-4fab-b1fe-deeb790fedd3.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/7127a123-4f5b-4fab-b1fe-deeb790fedd3.rna_seq.augmented_star_gene_counts.tsv	2	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
105	Branch_B	105	0669db2c-5724-4d83-aac7-483708e470c1	0669db2c-5724-4d83-aac7-483708e470c1.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/0669db2c-5724-4d83-aac7-483708e470c1.rna_seq.augmented_star_gene_counts.tsv	0	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
106	Branch_B	106	0b53e868-b960-466d-b435-f41a9a8ef34b	0b53e868-b960-466d-b435-f41a9a8ef34b.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/0b53e868-b960-466d-b435-f41a9a8ef34b.rna_seq.augmented_star_gene_counts.tsv	0	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
107	Branch_B	107	75615deb-e120-44f6-a585-1ca07987b7ef	75615deb-e120-44f6-a585-1ca07987b7ef.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/75615deb-e120-44f6-a585-1ca07987b7ef.rna_seq.augmented_star_gene_counts.tsv	1	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
108	Branch_B	108	b18fea3f-d240-4f38-b1c0-5b8cd2ac6d38	b18fea3f-d240-4f38-b1c0-5b8cd2ac6d38.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/b18fea3f-d240-4f38-b1c0-5b8cd2ac6d38.rna_seq.augmented_star_gene_counts.tsv	0	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
109	Branch_B	109	4a44bd40-1141-4524-a35f-f29ee37f6c63	4a44bd40-1141-4524-a35f-f29ee37f6c63.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/4a44bd40-1141-4524-a35f-f29ee37f6c63.rna_seq.augmented_star_gene_counts.tsv	3	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
110	Branch_B	110	0ce1eb02-a90c-484a-b861-c359562d3be1	0ce1eb02-a90c-484a-b861-c359562d3be1.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/0ce1eb02-a90c-484a-b861-c359562d3be1.rna_seq.augmented_star_gene_counts.tsv	3	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
111	Branch_B	111	0b57370b-485f-47e1-b827-90fac22e61e0	0b57370b-485f-47e1-b827-90fac22e61e0.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/0b57370b-485f-47e1-b827-90fac22e61e0.rna_seq.augmented_star_gene_counts.tsv	0	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
112	Branch_B	112	b45c00da-6d61-4b10-befa-dc1123f955a9	b45c00da-6d61-4b10-befa-dc1123f955a9.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/b45c00da-6d61-4b10-befa-dc1123f955a9.rna_seq.augmented_star_gene_counts.tsv	1	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
113	Branch_B	113	7a5f6106-e991-4fdb-ae52-61099bd8c3b9	7a5f6106-e991-4fdb-ae52-61099bd8c3b9.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/7a5f6106-e991-4fdb-ae52-61099bd8c3b9.rna_seq.augmented_star_gene_counts.tsv	2	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
114	Branch_B	114	64e37a02-7b4c-430c-9088-2d1c7c89a508	64e37a02-7b4c-430c-9088-2d1c7c89a508.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/64e37a02-7b4c-430c-9088-2d1c7c89a508.rna_seq.augmented_star_gene_counts.tsv	3	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
115	Branch_B	115	46c4e8cb-5a79-49d1-8cd1-70e7288718ef	46c4e8cb-5a79-49d1-8cd1-70e7288718ef.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/46c4e8cb-5a79-49d1-8cd1-70e7288718ef.rna_seq.augmented_star_gene_counts.tsv	0	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
116	Branch_B	116	71390b5a-ecd0-475f-8582-8bfb47bb844c	71390b5a-ecd0-475f-8582-8bfb47bb844c.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/71390b5a-ecd0-475f-8582-8bfb47bb844c.rna_seq.augmented_star_gene_counts.tsv	1	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
117	Branch_B	117	936f451e-b761-47f8-9d3d-db4cdb1ec27b	936f451e-b761-47f8-9d3d-db4cdb1ec27b.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/936f451e-b761-47f8-9d3d-db4cdb1ec27b.rna_seq.augmented_star_gene_counts.tsv	1	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
118	Branch_B	118	4a173140-8ec3-4f61-9cc4-86470fb75b8a	4a173140-8ec3-4f61-9cc4-86470fb75b8a.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/4a173140-8ec3-4f61-9cc4-86470fb75b8a.rna_seq.augmented_star_gene_counts.tsv	3	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
119	Branch_B	119	b44a40d4-3233-4b45-b0b3-799823970345	b44a40d4-3233-4b45-b0b3-799823970345.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/b44a40d4-3233-4b45-b0b3-799823970345.rna_seq.augmented_star_gene_counts.tsv	2	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
120	Branch_B	120	9858ebaa-c001-462d-a0d2-7d302f4aaba1	9858ebaa-c001-462d-a0d2-7d302f4aaba1.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/9858ebaa-c001-462d-a0d2-7d302f4aaba1.rna_seq.augmented_star_gene_counts.tsv	2	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
121	Branch_B	121	c5181f1f-9968-47c1-a2ae-77c3f83e21bd	c5181f1f-9968-47c1-a2ae-77c3f83e21bd.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/c5181f1f-9968-47c1-a2ae-77c3f83e21bd.rna_seq.augmented_star_gene_counts.tsv	0	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
122	Branch_B	122	213d3ace-8e69-44d1-9d14-21885213a765	213d3ace-8e69-44d1-9d14-21885213a765.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/213d3ace-8e69-44d1-9d14-21885213a765.rna_seq.augmented_star_gene_counts.tsv	0	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
123	Branch_B	123	20e52266-0d53-42ad-afe7-215217854dc3	20e52266-0d53-42ad-afe7-215217854dc3.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/20e52266-0d53-42ad-afe7-215217854dc3.rna_seq.augmented_star_gene_counts.tsv	2	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
124	Branch_B	124	9de49e43-3b26-44a9-8d90-e7d1e9cb4c73	9de49e43-3b26-44a9-8d90-e7d1e9cb4c73.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/9de49e43-3b26-44a9-8d90-e7d1e9cb4c73.rna_seq.augmented_star_gene_counts.tsv	0	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
