ENSG00000184357.5
ENSG00000087495.17
ENSG00000262209.3
ENSG00000147488.11
ENSG00000101938.15
ENSG00000048540.15
ENSG00000118785.14
ENSG00000112309.11
ENSG00000168481.9
ENSG00000177103.15
ENSG00000165238.16
ENSG00000182195.9
ENSG00000178502.6
ENSG00000133019.12
ENSG00000185985.11
ENSG00000178235.8
ENSG00000184144.12
ENSG00000254221.2
ENSG00000173404.5
ENSG00000198502.6
ENSG00000077264.15
ENSG00000183117.19
ENSG00000136267.14
ENSG00000157423.18
ENSG00000181291.8
ENSG00000182132.14
ENSG00000075429.9
ENSG00000011677.13
ENSG00000167772.12
ENSG00000182732.18
ENSG00000188536.13
ENSG00000205809.9
ENSG00000163520.14
ENSG00000145451.13
ENSG00000197106.7
ENSG00000114646.10
ENSG00000143546.10
ENSG00000101210.13
ENSG00000132702.13
ENSG00000077080.10
ENSG00000140945.17
ENSG00000087250.9
ENSG00000084628.10
ENSG00000102109.9
ENSG00000170893.4
ENSG00000162543.6
ENSG00000248905.10
ENSG00000164076.17
ENSG00000149948.14
ENSG00000165124.18
ENSG00000107105.15
ENSG00000177108.5
ENSG00000148204.12
ENSG00000132932.17
ENSG00000185559.16
ENSG00000089225.20
ENSG00000187323.12
ENSG00000141750.7
ENSG00000166448.15
ENSG00000164308.17
ENSG00000198576.4
ENSG00000078725.13
ENSG00000144355.15
ENSG00000170624.13
ENSG00000149131.17
ENSG00000178031.17
ENSG00000145247.12
ENSG00000196418.12
ENSG00000119125.17
ENSG00000165566.12
ENSG00000140090.18
ENSG00000180818.5
ENSG00000155966.14
ENSG00000167755.15
ENSG00000182752.10
ENSG00000146414.16
ENSG00000145087.13
ENSG00000127249.15
ENSG00000198597.9
ENSG00000275385.2
ENSG00000152137.8
